response_time,response_corr,subject,attention,coherency,prioritization,category,cpp_peak,cpp_slope,cpp_amplitude
0.161322633494024,1,sub-010,left,high,yes,car,3.7944999975046967e-06,-5.003260612659327e-05,3.8285418718840767e-07
0.367236901259503,1,sub-010,double,high,no,face,4.514599642031868e-06,3.092145394789609e-05,5.180046050330732e-06
0.303844552946657,1,sub-010,double,high,no,car,4.693067090759761e-06,2.2651006751421183e-06,4.8489369406849846e-06
0.290133508319173,1,sub-010,double,high,no,face,-3.3544045133744464e-06,9.245285160059713e-06,1.8342236219164653e-06
0.335270199968932,1,sub-010,double,high,no,car,1.6444527601405666e-06,-3.451397984613381e-05,-3.4370253487903744e-06
0.285826052557923,1,sub-010,left,low,yes,face,6.452712403304694e-06,2.360546598205863e-05,7.822896572377747e-06
0.192398285803165,1,sub-010,left,high,yes,face,4.27292915607859e-06,2.0752058413918712e-05,6.41983412954009e-06
0.270665217851047,1,sub-010,left,high,yes,car,4.637838152344156e-06,6.538212988481906e-05,9.072945515675199e-06
0.223109913854842,1,sub-010,left,high,yes,car,1.2125808281448722e-05,9.358076564498914e-05,8.726461573057696e-06
0.287209207899195,1,sub-010,double,high,no,car,8.118992176918662e-06,3.950029557429711e-05,6.548413392210827e-06
0.280302726170135,1,sub-010,double,high,no,face,3.0707134017470957e-06,4.4829855752890906e-05,-2.3055096896615104e-06
0.221984263722561,1,sub-010,right,high,yes,car,-1.7576968615460852e-07,-2.2234158475197874e-06,-1.2048317491361213e-06
0.237292788057857,1,sub-010,right,low,yes,car,6.094087505978498e-06,5.823961522245012e-05,4.6613058677246045e-06
0.224191360597047,1,sub-010,left,low,yes,car,100.0,8.443097581902627e-05,-4.386304409512664e-06
0.137001329808754,1,sub-010,left,high,yes,car,4.121744562289003e-06,5.367016742647554e-06,-3.721059009472216e-06
0.294079736277467,1,sub-010,right,low,yes,face,100.0,0.0001442317821136237,-5.452794131120623e-07
0.164579214430091,1,sub-010,double,high,no,face,4.167151362546055e-06,6.469998552250945e-06,3.410899119839613e-06
0.333396134971281,1,sub-010,double,low,no,car,4.078153681714529e-06,7.19263832696347e-05,-2.436480012858595e-07
0.503213250610315,1,sub-008,double,high,no,car,100.0,-4.0248342744355614e-05,-2.1120795673060916e-06
0.35643852155863,1,sub-008,right,low,yes,face,100.0,2.6335596042208446e-05,1.2022143749108753e-06
0.436002764068689,1,sub-008,double,high,no,car,3.8668201565602503e-07,7.294087217256773e-06,-1.3163155116197167e-06
0.259477518930908,1,sub-008,left,low,yes,face,100.0,4.2165454328780354e-05,2.166908406897877e-06
0.353919345679969,1,sub-008,right,low,yes,car,5.827095767775719e-06,6.849092661906603e-05,6.867943826504108e-06
0.305376707561663,1,sub-008,right,low,yes,face,9.045982398295167e-06,1.154245468190319e-06,-1.3266216363556736e-06
0.313458826017268,1,sub-008,double,high,no,car,3.1174084988971906e-06,1.773634815686432e-05,-2.5378097561228663e-06
0.279053688483145,1,sub-008,right,low,yes,face,8.982037203157082e-06,2.743594699223588e-05,2.1899569834582682e-06
0.239583093405599,1,sub-008,double,high,no,car,7.709236334866138e-06,1.9278521068078832e-05,3.4969108095878164e-06
0.475714932748815,1,sub-008,double,high,no,car,4.941311488203983e-06,-1.0877586008583772e-05,-1.4586254173833066e-06
0.184816502308422,1,sub-008,double,low,no,face,3.273336167466234e-06,1.0793731443860727e-05,6.19300178620859e-07
0.358990440827256,1,sub-008,double,low,no,car,6.424340024667129e-06,-2.4806186735127143e-05,3.907731419961974e-06
0.369545718773225,1,sub-008,left,low,yes,car,6.868128726325473e-06,-2.437221044613646e-05,3.4696116361588048e-06
0.631904225405378,0,sub-008,left,low,yes,face,3.9982908749145966e-06,-5.835886148264334e-06,8.857927764416492e-06
0.246109757895283,1,sub-008,double,high,no,car,2.2211098803150226e-06,2.6973654761022352e-05,1.8703514863990113e-06
0.268114277184395,1,sub-008,right,high,yes,face,5.124170033656306e-07,6.657038980514347e-06,-1.1607697617698186e-06
0.282489042309862,1,sub-008,double,high,no,car,7.239088392426087e-06,-3.629231131324252e-05,-5.379862416225418e-07
0.373211836234077,1,sub-008,double,low,no,face,1.010764836683024e-05,-8.662290440447506e-06,5.102108152027647e-07
0.361237314922619,1,sub-008,right,low,yes,face,3.4008798783522335e-06,3.810224366611501e-05,7.5468097658647e-07
0.260664045653357,1,sub-008,double,high,no,face,1.0968439754399926e-05,-3.257704233907054e-05,1.335824111546628e-06
0.412675355693864,1,sub-008,double,high,no,car,8.626217554200317e-06,1.5836299464401327e-06,1.477453706443989e-06
0.281072523207513,1,sub-008,double,high,no,face,8.065575202054923e-06,-1.0747788672816864e-05,6.306456908409454e-07
0.288950150363235,1,sub-008,left,low,yes,car,100.0,1.2886362535889243e-05,-2.651111538766389e-07
0.399642967455293,1,sub-008,right,high,yes,face,5.886933389535583e-06,3.055356847530048e-05,4.067426501616662e-06
0.269665618634463,1,sub-008,right,high,yes,face,5.322840069552966e-06,3.857372639125812e-05,4.395285173248917e-06
0.757332353096899,1,sub-008,right,high,yes,face,7.396534871150824e-06,7.391634183684983e-06,2.3572206576757632e-06
0.319302755671742,1,sub-008,double,low,no,car,8.188906230524391e-06,3.441875036423491e-05,-8.95782782922723e-07
0.711473744771865,1,sub-008,right,high,yes,car,5.7642750356622826e-06,6.917660140171519e-06,7.947928106200893e-07
0.305900258431393,1,sub-008,double,high,no,car,5.267436199244178e-06,-2.0822110130878658e-05,7.779250994383451e-07
0.534814518200619,1,sub-008,double,low,no,car,2.930374452064376e-06,-4.074115040363724e-06,3.8134484723867254e-08
0.302941264791116,1,sub-008,double,high,no,face,-9.6422187106565e-07,-5.664394195629941e-05,-4.359612833052389e-06
0.335847729937086,1,sub-008,double,high,no,car,100.0,6.515627378687534e-05,3.523404777193213e-06
0.226479473807558,1,sub-008,left,low,yes,car,1.048981550663754e-05,7.146627020177041e-06,4.885803769225097e-06
0.265358020868007,1,sub-008,double,high,no,car,2.7765754114381507e-06,-5.8961969651983585e-06,-1.4277929511293894e-06
0.354976650340177,1,sub-008,right,high,yes,car,7.896307403239293e-06,2.561903615984183e-06,5.738448722458771e-06
0.408890134502144,1,sub-008,double,low,no,face,7.080200165987926e-06,-1.4385847109444403e-05,3.03945372652016e-06
0.288824349177958,1,sub-008,double,low,no,car,5.781463320202049e-06,3.9190313950623497e-05,2.0963136303654924e-06
0.269656724354718,1,sub-008,double,high,no,face,4.612268356843672e-06,3.5714011988295526e-05,1.3660773701421107e-06
0.386663449799016,1,sub-008,double,high,no,face,8.589440202542964e-06,-1.770161082222244e-05,4.536518200450334e-07
0.391000071527742,1,sub-008,left,high,yes,car,5.803059313150363e-06,-1.0483144088853226e-05,2.2472537914970663e-06
0.271570250813056,1,sub-008,left,low,yes,face,1.5487364978240807e-06,-2.9059608918314955e-05,7.470458117792352e-07
0.31936635909824,1,sub-008,double,low,no,car,8.341880393168666e-06,1.3023527737088915e-05,4.630795233023594e-06
0.303674929638873,1,sub-008,double,low,no,face,100.0,-4.7891422855009945e-05,-2.1004891539306054e-06
0.334085844101537,1,sub-008,double,high,no,car,4.8560115992915166e-06,1.0606562966574818e-05,2.9495497854632728e-06
0.471829252227508,1,sub-008,double,low,no,car,6.026680019640729e-06,-1.5241552622770004e-06,3.903989976485439e-06
0.261422502526329,1,sub-008,left,high,yes,car,5.800928015445925e-06,-8.437735468204087e-06,1.6100123340679732e-06
0.371124984528251,1,sub-008,double,high,no,car,6.959478873727875e-06,2.7404599522622936e-05,2.8331942463326844e-06
0.320185137846238,1,sub-008,left,high,yes,face,1.1267218543398667e-05,6.704531240099131e-05,6.433137143176419e-06
0.379849872027989,1,sub-008,double,high,no,face,4.463724557479093e-06,1.2334254277428106e-05,5.458595846410859e-06
0.438473982989308,1,sub-008,double,low,no,face,5.0470089197992315e-06,1.3796729159213814e-05,4.80279356609665e-06
0.280827272473289,1,sub-008,right,high,yes,face,-2.0121670903434247e-06,3.0986435898950674e-05,-2.9347918579992743e-06
0.414804506849578,0,sub-008,double,low,no,face,6.724437533338959e-06,1.0887053625152818e-05,5.317617948197512e-06
0.396153752857572,1,sub-008,left,low,yes,car,5.447928326794735e-06,1.6681811393714592e-05,-1.4440061855175786e-06
0.320171869820115,1,sub-008,right,high,yes,car,7.96265737342271e-06,2.9076351485720924e-05,3.919342910961962e-06
0.333957151964569,1,sub-008,double,low,no,car,-1.1056525878430372e-06,-1.3240455605656893e-06,2.3581618643376247e-06
0.328938922423731,1,sub-008,right,low,yes,car,7.691116712802944e-06,3.790171158052163e-05,3.2329697455418055e-06
0.458355118098552,1,sub-008,left,high,yes,face,3.974255798056842e-06,7.060480248199237e-05,3.7475034846866575e-06
0.498969552331801,1,sub-008,right,low,yes,car,5.108282336355044e-06,2.4348543507507905e-05,-2.456986878522601e-06
0.3149043218109,1,sub-008,left,high,yes,face,9.521409544270522e-06,1.1405571318790765e-05,3.0498738737452867e-06
0.372223911927904,1,sub-008,double,low,no,car,6.340150503587724e-06,5.5878246063553955e-05,6.555800410158266e-06
0.349364412309114,1,sub-008,double,high,no,face,6.816545824217749e-06,-2.639020246655648e-05,3.7421561001351436e-06
0.849332126696936,0,sub-008,double,low,no,face,-1.0502305346926465e-06,1.2985928633264483e-05,3.85642467658944e-06
0.301844367526428,1,sub-008,double,low,no,face,9.900202382003337e-06,-4.627368206535362e-05,2.9676848181119703e-06
0.328230151607386,1,sub-008,double,low,no,face,8.457320901772374e-06,2.734352316975067e-05,7.3670484155549784e-06
0.349526663867437,1,sub-008,left,high,yes,car,7.385717814615431e-06,4.714980030084779e-05,4.1995100724873585e-06
1.34061930805001,1,sub-008,right,low,yes,car,9.494257398160828e-06,-6.664409831230893e-05,3.4476641227980303e-07
0.580038470557156,1,sub-008,double,low,no,car,7.569019116357897e-06,-1.0589052878506884e-05,6.459328397432506e-07
0.321336515370604,1,sub-008,right,high,yes,car,9.277352434574425e-06,4.909449419419039e-05,3.930238645002685e-06
0.28241882601651,1,sub-008,double,high,no,car,100.0,2.255429624846788e-06,9.847848993685868e-08
0.389009484536473,1,sub-008,right,low,yes,face,100.0,-1.0865738323795152e-05,2.383405786412061e-06
0.284172762980234,1,sub-008,double,high,no,face,100.0,7.4813451549481635e-06,3.485703499458703e-07
0.670752390105008,1,sub-008,left,high,yes,face,1.0817732213805889e-05,-1.882257401495463e-05,3.1370031263834496e-06
0.418338008738829,1,sub-008,double,low,no,face,8.465578613222369e-06,-5.816411622626046e-05,-1.8480938778188906e-06
0.441950618712326,1,sub-008,left,low,yes,car,2.4973906289823586e-06,-1.7722870249970326e-06,3.800713861059431e-06
0.354904053117025,1,sub-008,left,low,yes,car,8.87321867556687e-06,1.2352190205951952e-05,5.882442859253323e-06
0.430647584394137,1,sub-008,right,low,yes,car,-1.5854870124080755e-06,-4.152970183978081e-06,-2.7799471585737636e-06
0.275071238202145,1,sub-008,double,high,no,car,6.3955210956853055e-06,1.2635468080993182e-05,2.2835057743128006e-06
0.374086963661284,1,sub-008,double,low,no,car,1.953052293626022e-06,-1.587250761648148e-05,-7.256650756156414e-07
0.4879274599989,1,sub-008,left,low,yes,car,4.04391695781985e-06,9.85296446852939e-06,1.95068325896718e-06
0.347291010246408,1,sub-008,double,low,no,car,6.014651346623171e-06,3.6778205544392636e-05,4.611427423122749e-06
0.504502194648012,1,sub-008,double,high,no,face,9.368783627261119e-06,3.858913437235482e-05,3.805613117492767e-06
0.568431560386671,1,sub-008,right,low,yes,face,3.267210518693702e-06,2.0865487010695773e-05,2.7888300359926126e-06
0.478652764223625,1,sub-008,double,low,no,car,2.239421240029981e-06,4.55305123779007e-05,3.269903768778987e-06
0.464448607547638,1,sub-008,double,high,no,face,5.677876776575315e-06,2.1500494032816264e-05,1.8616444786767432e-06
0.384974972244891,1,sub-008,right,high,yes,car,4.7980135688283e-06,3.799492697933369e-05,4.559556634457616e-06
0.366896703829298,1,sub-008,right,high,yes,face,5.540540063428062e-06,2.1157891016201163e-05,3.0493716862422057e-06
0.413085109546046,1,sub-008,double,high,no,face,100.0,3.076195033282919e-05,3.1777730253962994e-06
0.283914614918103,1,sub-008,double,low,no,face,3.7959746926643485e-06,1.6306593109226219e-06,-7.11936000845744e-07
0.275937157873159,1,sub-008,right,high,yes,face,1.0905187269392852e-05,-2.072813463405007e-05,4.2682990949522825e-06
0.514068478487388,1,sub-008,left,low,yes,face,100.0,8.570138731733487e-05,6.396531654441068e-06
0.295898102657702,1,sub-008,left,low,yes,face,6.6778419902871136e-06,4.177743493810267e-05,5.440698814574628e-06
0.348363075679117,1,sub-008,right,low,yes,car,1.1564676048640691e-05,2.996986805420927e-05,5.807122985462189e-06
0.449007439474371,1,sub-008,left,high,yes,car,1.0540643039330833e-05,-1.9489922792415912e-05,7.889704250263183e-06
0.345034405932893,1,sub-008,double,high,no,face,2.545648563996089e-06,-1.988175227572656e-05,-1.2357225032876902e-06
0.325977973286172,1,sub-008,left,high,yes,face,8.57573022058735e-06,-3.478180239460492e-05,2.606756161448237e-06
0.398919714511976,1,sub-008,double,low,no,face,3.7421577810424346e-06,1.1452819924546408e-05,2.3108843196959716e-06
0.443597831786064,1,sub-008,left,low,yes,car,6.5689468396414285e-06,5.090416797669395e-05,4.702370975446391e-06
0.694495500925768,1,sub-008,left,high,yes,face,7.840034372615378e-06,-5.146705934537024e-06,-7.770647057374396e-07
0.405984690643891,0,sub-008,right,high,yes,car,2.4808606024728374e-06,-6.163791469824988e-06,-3.5709910959781983e-06
0.550064686912265,1,sub-008,double,low,no,face,7.740348901628387e-06,-3.156701793409943e-05,3.202399892762061e-06
0.727606116527568,1,sub-008,double,high,no,face,100.0,-2.1969716479583134e-05,3.818185385815848e-07
0.54162641165658,1,sub-008,left,high,yes,car,3.6548879865879126e-06,3.8931621635646676e-05,6.2874362992385895e-06
0.255168197042622,1,sub-008,double,high,no,face,2.8455456440726416e-07,2.3486300843718232e-05,1.954181519290307e-06
0.305470412215982,1,sub-008,right,low,yes,car,7.56303621587186e-06,-8.891606931395306e-06,2.0610635127441746e-06
0.417385139089674,1,sub-008,double,high,no,car,1.962828569576495e-06,1.1355159065827185e-05,-1.2214321689056893e-07
0.456715383682422,1,sub-008,double,low,no,face,6.697022011542457e-07,-5.8292832707272006e-06,-1.5318801541625296e-06
0.459396806145378,1,sub-008,left,low,yes,face,7.805531213509777e-06,-1.668895326100533e-05,2.807141310762712e-06
0.356776193186306,1,sub-008,double,low,no,face,2.6200583127484863e-06,-5.399546572754613e-06,3.316213662525794e-06
0.372422367556283,1,sub-008,double,high,no,face,1.929982241481246e-06,8.782202623897847e-05,-1.581238330389538e-06
0.391944410132055,1,sub-008,double,high,no,face,100.0,2.6086962433933602e-05,1.3439634157977076e-06
0.214628263283885,1,sub-008,right,low,yes,face,4.118950266110242e-06,1.5837132701902432e-06,-1.0854826739201952e-06
0.297487693240328,0,sub-008,double,low,no,car,2.5656840160651143e-06,-1.2108177083628558e-05,1.6597796282454202e-06
0.152811852405648,1,sub-008,right,high,yes,car,5.480815463730059e-06,-4.830532289929034e-06,7.604764529483324e-07
0.34370145822686,1,sub-008,left,low,yes,face,7.27010157893718e-06,-1.4560718965964442e-05,1.9938340486405507e-07
0.766125404363265,1,sub-008,double,low,no,face,1.1604140358738227e-05,-1.3905582567809443e-05,3.4016365850202634e-06
0.433378379437272,1,sub-008,double,low,no,car,7.537853775935171e-07,1.8609817669982352e-05,-4.579851753839062e-07
0.590822457123068,1,sub-008,double,low,no,face,2.2458962294840583e-06,-3.430370562559149e-05,-1.4278816955939362e-06
0.275927972508725,1,sub-008,right,low,yes,face,6.376222660932782e-06,1.5193572382146801e-05,3.2231484837905218e-06
0.346172070096145,1,sub-008,left,high,yes,car,100.0,2.842931881343295e-07,2.2058378836561282e-06
0.367459568658887,1,sub-008,double,high,no,face,8.317435040576382e-06,4.15953807951451e-05,3.505527100542762e-06
0.517374562983605,1,sub-008,left,low,yes,face,6.4263672958167605e-06,4.487538830550874e-05,2.226878798635802e-06
0.319232693629601,1,sub-008,right,high,yes,face,1.023299466404217e-05,-6.079259799407803e-06,4.95733466588048e-06
0.326258935485384,1,sub-008,left,high,yes,face,7.469444147189035e-06,-9.725625589645466e-06,3.8037416633869206e-06
0.281659349100664,1,sub-008,double,high,no,car,5.097396952341009e-06,-5.080129187678864e-06,6.59492604726662e-06
0.285368281009141,1,sub-008,left,high,yes,face,7.648052615013434e-06,-3.847899251455153e-05,-8.636382910083902e-07
0.403277764613449,1,sub-008,double,low,no,car,1.4702838822789492e-05,4.3345438564303206e-05,3.4869896752942603e-06
0.366728802226135,1,sub-008,left,high,yes,car,100.0,-8.766273030066709e-06,1.3745929929704214e-06
0.469761547481539,1,sub-008,left,high,yes,car,3.195695586259322e-06,1.648280664481171e-05,-7.48493418597073e-07
0.360973576525794,1,sub-008,left,low,yes,car,1.1565368468540165e-05,-1.0252009517610095e-05,-1.0847847544357063e-06
0.392587674270544,1,sub-008,right,high,yes,face,5.636942970509556e-06,-2.070398001255371e-06,4.219813227073417e-06
0.288850158758578,1,sub-008,double,low,no,car,1.0417685479971381e-05,3.549505272053874e-05,3.308702005715745e-06
0.256936718134966,1,sub-008,right,low,yes,car,4.526370642272969e-06,2.1090787867198727e-05,5.816997656313504e-06
0.314702427889642,1,sub-008,double,high,no,car,5.542228371608661e-06,1.3114179826358663e-05,8.943845339329263e-07
0.670721644508376,1,sub-008,double,low,no,car,7.004223449012146e-06,7.172444417049658e-06,2.068302576511492e-06
0.400786216976485,1,sub-008,right,low,yes,face,3.75150819974759e-07,7.065118016857225e-06,1.6891604995225527e-06
0.415780120974887,1,sub-008,double,low,no,face,8.334709474458846e-06,7.686554003832922e-05,3.41094700122764e-06
0.191307236396824,1,sub-008,right,low,yes,face,4.798929009572669e-06,-5.573232141191559e-05,-2.7301531561894754e-06
0.437072010698103,1,sub-008,left,low,yes,car,5.901889173777263e-06,3.273045738267374e-05,2.9995756158275124e-06
0.411079281617276,1,sub-008,left,high,yes,face,1.550805092978862e-05,-4.4216591336267975e-05,2.511794486777472e-06
0.294023203494362,0,sub-008,right,high,yes,car,1.6705904819493374e-06,9.906361089146917e-06,1.1006219873198489e-06
0.369580161403064,1,sub-008,double,low,no,car,6.0317629314201935e-06,-1.5033063655202803e-05,-4.757984978122032e-07
0.3218092631123,1,sub-008,double,high,no,face,4.7858283648174266e-06,-1.039955662163344e-06,3.0169015436896496e-06
0.333630743107278,1,sub-008,right,high,yes,car,8.473075644389952e-06,5.571238037101823e-05,5.875527790138022e-06
0.733944160097963,1,sub-008,left,high,yes,car,4.507681226249061e-06,3.530623492511171e-05,4.376965508943915e-06
0.449407132216948,1,sub-008,right,high,yes,face,1.362774861361394e-05,1.7406703356383873e-06,5.699788143515511e-06
0.28388568300943,1,sub-008,double,low,no,face,2.4168162595516146e-06,6.585496550772042e-06,2.161698831062207e-06
0.281115914851398,1,sub-008,right,high,yes,face,9.487617434446548e-06,4.835934494816214e-05,6.322771626339868e-06
0.236852756138433,0,sub-008,double,low,no,car,1.3623815437166983e-05,9.503725931102634e-05,3.791688327904815e-06
0.260111552922353,1,sub-008,double,low,no,face,1.1075028278305612e-05,-1.4406121678286515e-05,3.7248530839404326e-06
0.366349027693104,1,sub-008,double,high,no,car,-1.195854546170087e-07,-4.879100809572141e-06,-1.4510226607176067e-06
0.417663113308663,1,sub-008,left,low,yes,car,100.0,-1.889275273162002e-05,1.257821524135491e-06
0.269339632722222,1,sub-008,double,low,no,car,100.0,1.5803599119704078e-05,-1.0512660547650458e-06
0.383648948391055,1,sub-008,right,low,yes,car,100.0,1.2883468303566812e-05,2.2364270246798016e-06
0.551617386760881,1,sub-008,double,low,no,face,100.0,-4.4022195453898556e-05,5.55033517037904e-07
0.378574467198632,1,sub-008,double,high,no,face,3.826837877369486e-06,1.6226976689560554e-05,2.8860221935262827e-06
0.327307089611168,1,sub-008,right,low,yes,car,4.5289764525711694e-06,1.349043937824515e-06,5.962301220223782e-06
0.357029830666761,1,sub-008,right,high,yes,car,9.322991554944822e-06,4.3405922177656835e-06,4.441881454623591e-06
0.266611855514384,1,sub-008,double,low,no,car,7.246754550211301e-06,-2.040457420552984e-05,7.753156521156123e-07
0.249117186173862,1,sub-008,left,high,yes,face,2.169000808779357e-06,-3.311703318739572e-08,-1.4976584475827968e-06
0.467930025034548,0,sub-008,right,high,yes,face,5.828425800835414e-06,-2.2290282778754583e-05,4.730752470430324e-06
0.373455760911384,1,sub-008,double,high,no,face,1.019397224807304e-05,4.020055027984219e-05,3.4597572346366414e-06
0.464891579978939,1,sub-008,double,high,no,face,-2.4963842178760105e-06,7.946874165785626e-06,7.307460857601703e-07
0.959128049634273,1,sub-008,double,low,no,face,1.0215461885790252e-05,-2.2874318866995957e-05,4.952543171567472e-06
0.45037867114479,1,sub-008,double,high,no,car,6.5218880445050625e-06,1.589378782291156e-05,2.938446711751913e-06
0.462369948530977,1,sub-008,double,low,no,car,8.228793260001926e-06,-1.340253302057263e-05,-4.309611097125803e-08
0.451301690846776,1,sub-008,right,low,yes,car,9.85508808862826e-06,1.902313580084447e-05,4.188466064387339e-06
0.245311128734102,1,sub-008,right,high,yes,car,1.0542460728979407e-05,1.1112987080257901e-05,4.545422633434316e-06
0.224515328326561,1,sub-008,left,high,yes,car,3.7985670485575546e-06,0.00010904878923137562,-4.319248638307951e-07
0.295415940663588,1,sub-008,right,high,yes,face,4.854737775181167e-06,-3.238132276807166e-05,-9.056846885433875e-07
0.25660799054549,1,sub-008,double,high,no,car,3.2286593440434757e-06,-5.856367075721119e-05,-2.31393315159261e-06
0.441396941736457,1,sub-008,double,high,no,face,5.5655427482856356e-06,3.6504745672580724e-05,3.526548959475412e-06
0.248950025967133,1,sub-008,left,high,yes,car,9.001336822011799e-06,-2.711325703433419e-05,3.971131880351197e-06
0.602292149088498,1,sub-008,double,low,no,face,3.539104768214728e-06,3.196343473461349e-05,4.121401562741097e-06
0.592047665872997,1,sub-008,double,low,no,face,2.2779003528162876e-06,1.3663328287874645e-05,-2.93606688926617e-07
0.44049314611766,1,sub-008,double,high,no,car,6.40060381063033e-06,4.0991097531397375e-05,5.549227616779987e-06
0.373684282937575,1,sub-008,double,high,no,car,7.963701208953993e-06,4.814348679599652e-07,3.582869362306927e-06
0.293119007324094,1,sub-008,left,high,yes,car,6.527986767445077e-06,4.904337557484958e-05,1.474134540062275e-06
0.248947630109797,1,sub-008,double,high,no,car,2.3560738061779687e-06,9.67751896520153e-06,-6.972412680339765e-07
0.27834250439264,1,sub-008,double,high,no,face,8.900093441010195e-06,-7.56578824108779e-06,6.327380082427834e-06
0.292925450388793,1,sub-008,left,high,yes,face,100.0,-2.2078631384091244e-05,1.9438437908936297e-06
0.409716663089966,1,sub-008,double,low,no,face,5.563023463178376e-06,-2.3910508973567858e-05,2.224347557580872e-06
0.234487238574729,1,sub-008,double,low,no,car,9.786350363117742e-06,2.6737784520676468e-05,6.11429831570932e-06
0.28049438758535,1,sub-008,right,low,yes,car,8.840587924815008e-06,2.738058751706655e-06,3.5310905612003575e-06
0.41653966755257,1,sub-008,left,low,yes,face,1.269376998313195e-06,3.256785139411718e-05,6.873086048532664e-07
0.254027786227198,1,sub-008,left,high,yes,face,3.743820916330417e-06,-8.221057561114153e-06,2.4152322885489105e-07
0.309883504843128,1,sub-008,left,high,yes,car,4.815083436369404e-06,2.3690918683813625e-05,2.443648223956135e-06
0.304256244810858,1,sub-008,left,low,yes,face,7.547114435630077e-06,-2.295922656048657e-05,1.1668650316536196e-06
0.342576987452048,1,sub-008,double,high,no,car,8.600246550227297e-06,1.0331390444991771e-05,6.449797455111815e-06
0.230943906952234,1,sub-008,double,high,no,car,4.530199231314878e-06,9.819085719385523e-07,3.761932652904735e-06
0.351727322542502,1,sub-008,left,high,yes,face,2.3357585108976904e-06,-7.694187551306306e-06,9.562271695193525e-08
0.334759736903834,1,sub-008,right,high,yes,car,7.326868833141452e-07,-8.555904673233164e-06,-5.089062193096581e-06
0.337582094509344,1,sub-008,double,high,no,car,6.968792581414578e-06,-1.076177565050697e-05,5.909695605980085e-06
0.318008183980965,1,sub-008,right,low,yes,car,100.0,1.559687266446615e-05,1.5175316113207232e-06
0.241465563278325,1,sub-008,right,low,yes,car,100.0,-5.4144301908830735e-05,3.187340129750068e-07
0.28117091259719,1,sub-008,left,high,yes,face,7.348419488278419e-06,1.763689282185619e-05,3.257393288427339e-06
0.363199706426713,1,sub-008,right,low,yes,face,100.0,-4.06992322057874e-06,1.7283032199018791e-06
0.559045266905741,1,sub-008,left,low,yes,face,9.725277962534531e-06,2.9783598200490607e-05,5.156499847795531e-06
0.320746211379628,1,sub-008,double,high,no,car,9.621993567109357e-06,8.319189307304733e-05,5.948487385229048e-06
0.327268915115383,1,sub-008,double,high,no,face,2.578415981344708e-06,8.186005739515667e-06,2.5558044591471363e-06
0.488939631478388,1,sub-008,double,low,no,car,3.6681944243786614e-06,-2.0023391741933723e-05,-2.9179238749263292e-06
0.826175859184332,1,sub-008,double,low,no,face,7.490607428472898e-06,1.4191524361111848e-05,2.725952278954689e-06
0.406436629503332,1,sub-008,right,high,yes,car,4.87659222721966e-06,2.6702406018758514e-05,2.5317086759133337e-06
0.256881543748023,1,sub-008,left,low,yes,car,100.0,2.982892341300387e-05,1.7407462708947455e-06
0.331574465332778,1,sub-008,right,high,yes,car,9.621873848004799e-06,3.430086000888747e-05,7.914797893292121e-06
0.308850969818195,1,sub-008,left,low,yes,car,8.782114086846222e-06,-2.1249417526333277e-05,1.4466322197216241e-06
0.34315928534761,1,sub-008,right,low,yes,face,1.0985944773934749e-05,-4.148182309884898e-05,2.373709116115648e-06
0.330435634338755,1,sub-008,double,high,no,car,3.1654444917445804e-06,3.273988378941364e-05,4.123522781960884e-06
0.447499638941736,1,sub-008,right,low,yes,face,6.531077861829488e-06,2.4798078387627968e-05,-9.882811828116091e-08
0.401956574769429,1,sub-008,double,high,no,face,9.734995404303537e-06,1.2056840654395809e-05,5.4511082081610094e-06
0.536765482733244,1,sub-008,right,low,yes,face,1.2998588149671017e-05,-3.2360739443748964e-05,4.266322384097217e-06
0.324723695791363,1,sub-008,double,high,no,face,2.1974833943729556e-06,-3.705574800085884e-06,-1.844908102814581e-06
0.284647511000912,1,sub-008,right,low,yes,face,7.4451703453784626e-06,-1.2430653887229878e-05,2.4305935384380517e-06
0.30203667801743,1,sub-008,right,high,yes,car,2.8145956427949194e-06,-4.3152555275751055e-05,7.053594655608599e-08
0.426045415559202,1,sub-008,right,low,yes,face,-2.3331829341834632e-07,1.0596898255778071e-05,-9.39131587340536e-07
0.317212020338957,1,sub-008,left,low,yes,face,100.0,1.104463652711663e-05,3.599207138623207e-06
0.256801639533478,1,sub-008,right,high,yes,car,9.38073131393303e-06,2.43284797968024e-05,6.456712657193577e-07
0.330726237190902,1,sub-008,double,low,no,face,1.0754456560920545e-05,5.166841658640617e-05,6.162876453084308e-06
0.415885133181291,1,sub-008,double,low,no,car,1.7509669279887926e-06,3.714902624438663e-06,2.6966318188203325e-06
0.426884913622416,1,sub-008,double,low,no,face,7.095838684747889e-06,2.8140481334614613e-05,3.6718190527047113e-06
0.308299365271523,1,sub-008,double,low,no,face,100.0,5.771934113225571e-05,6.825258865191231e-09
0.225274317612275,1,sub-008,left,high,yes,car,6.238344544224718e-06,1.533933882506248e-05,5.259483024424519e-06
0.245309434467345,1,sub-008,left,high,yes,car,9.73892219347115e-06,2.6410378959582332e-05,-7.001276610449501e-07
0.194723746792988,0,sub-008,double,high,no,face,1.1358966043173955e-06,4.238652340304418e-06,1.8685705048825562e-06
0.636890343486812,1,sub-008,double,high,no,face,100.0,4.532228518041695e-06,9.141321880233147e-07
0.32126173873894,1,sub-008,double,high,no,face,1.1516847400027989e-05,3.371908555067286e-06,4.941259516374459e-06
